hours,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
35,2,10,ReLU Ridge,0.9459,-0.003,-0.0039,-0.1415,-0.0571,0.1526,1.8416
35,2,10,Tensorburg,0.9495,-0.0022,-0.0038,-0.1275,-0.014,0.1285,1.6744
36,2,11,GANopolis,0.9505,0.0029,0.0038,-0.1054,-0.0466,0.1152,1.5857
36,2,11,Bayes Bay,0.9351,-0.0041,-0.006,-0.1044,0.0814,0.1325,1.6993
36,2,11,Offshore A,0.944,0.0039,0.0046,-0.1327,-0.0031,0.1327,1.7003
36,2,11,Sparseville,0.9314,0.0005,0.0003,-0.0536,-0.0496,0.0731,1.3396
36,2,11,ReLU Ridge,0.9313,-0.0051,-0.0057,-0.1615,-0.052,0.1697,1.9715
36,2,11,Offshore B,0.9444,-0.0032,-0.0045,-0.0974,-0.0095,0.0985,1.4828
36,2,11,Tensorburg,0.938,-0.0057,-0.0074,-0.146,0.0431,0.1571,1.8752
36,2,11,Gradient Grove,0.9403,-0.0016,-0.0011,-0.0368,0.0328,0.0499,1.2208
37,2,12,Offshore A,0.9371,0.0048,0.0059,-0.1265,-0.0001,0.1265,1.659
37,2,12,Offshore B,0.9336,-0.0048,-0.0061,-0.1079,-0.0393,0.1149,1.5839
37,2,12,Bayes Bay,0.9296,-0.0065,-0.008,-0.1275,0.0685,0.1448,1.7851
37,2,12,GANopolis,0.9462,0.002,0.0031,-0.1071,-0.05,0.1181,1.6041
37,2,12,Sparseville,0.9294,0.0021,0.0016,-0.0795,-0.078,0.1113,1.5646
37,2,12,Gradient Grove,0.9201,0.0002,0.0002,-0.0232,0.0445,0.0503,1.2226
37,2,12,Tensorburg,0.8725,-0.0057,-0.0074,-0.0168,0.0493,0.0832,1.4088
37,2,12,ReLU Ridge,0.9244,-0.0054,-0.0058,-0.1603,-0.0519,0.1685,1.9622
38,2,13,Gradient Grove,0.9197,0.0025,0.002,-0.0326,0.0379,0.0505,1.2237
38,2,13,ReLU Ridge,0.9243,-0.0062,-0.0066,-0.1523,-0.0388,0.1573,1.8762
38,2,13,Offshore A,0.9383,0.0042,0.0057,-0.1242,0.0041,0.1243,1.6442
38,2,13,GANopolis,0.9407,0.0023,0.0035,-0.1076,-0.044,0.1162,1.5919
38,2,13,Offshore B,0.9298,-0.0038,-0.0048,-0.129,-0.0407,0.1353,1.7186
38,2,13,Tensorburg,0.8474,-0.0025,-0.004,0.0246,-0.1592,0.1694,1.983
38,2,13,Bayes Bay,0.9207,-0.0053,-0.0063,-0.1494,0.0649,0.1629,1.9195
38,2,13,Sparseville,0.9248,-0.0,-0.0006,-0.1305,-0.0898,0.1593,1.8928
39,2,14,Bayes Bay,0.9177,-0.0004,-0.0011,-0.1511,0.0643,0.1644,1.9306
39,2,14,Tensorburg,0.8984,-0.0002,-0.0015,-0.1138,-0.1741,0.209,2.3102
39,2,14,Offshore B,0.9196,-0.0009,-0.0014,-0.1517,-0.0277,0.1543,1.8544
39,2,14,Gradient Grove,0.9195,0.0033,0.0024,-0.0495,0.0233,0.055,1.2462
39,2,14,GANopolis,0.9391,0.0027,0.0039,-0.1,-0.0331,0.1053,1.5242
39,2,14,Sparseville,0.9078,-0.0011,-0.0015,-0.1947,-0.058,0.2035,2.2613
39,2,14,ReLU Ridge,0.9223,-0.0061,-0.0064,-0.138,-0.015,0.139,1.7446
39,2,14,Offshore A,0.9337,0.002,0.0034,-0.1197,0.009,0.12,1.6163
40,2,15,GANopolis,0.934,0.0029,0.0039,-0.0878,-0.0189,0.0899,1.4327
40,2,15,Sparseville,0.8824,-0.0001,-0.0001,-0.2133,-0.0335,0.2164,2.3836
40,2,15,ReLU Ridge,0.9221,-0.0049,-0.0051,-0.1197,0.0135,0.1208,1.6213
40,2,15,Offshore B,0.9163,0.0011,0.0018,-0.1568,-0.0106,0.1573,1.8769
40,2,15,Bayes Bay,0.9027,0.0015,0.0011,-0.1468,0.0872,0.1707,1.9801
40,2,15,Offshore A,0.9347,0.0,0.0012,-0.1124,0.0139,0.1133,1.5734
40,2,15,Tensorburg,0.9151,-0.0006,-0.0017,-0.1598,-0.1497,0.2195,2.4066
40,2,15,Gradient Grove,0.9232,-0.0002,-0.0012,-0.0597,0.008,0.0604,1.2734
41,2,16,Offshore A,0.9278,-0.0012,-0.0004,-0.1042,0.0183,0.1058,1.527
41,2,16,ReLU Ridge,0.9134,-0.0034,-0.0035,-0.1115,0.0376,0.1178,1.6019
41,2,16,Sparseville,0.9055,-0.0005,-0.0003,-0.0951,0.0388,0.1082,1.5543
41,2,16,GANopolis,0.9202,0.0023,0.0028,-0.0751,-0.0035,0.0754,1.3521
41,2,16,Gradient Grove,0.9207,-0.0039,-0.0047,-0.0556,-0.0007,0.0557,1.2495
41,2,16,Tensorburg,0.9124,-0.0025,-0.0032,-0.1704,-0.0848,0.1915,2.1517
41,2,16,Offshore B,0.9171,-0.0007,0.0002,-0.1235,0.0066,0.1238,1.642
41,2,16,Bayes Bay,0.8999,0.0005,0.0003,-0.1519,0.08,0.1717,1.9879
42,2,17,Bayes Bay,0.8903,0.0006,0.0006,-0.1319,0.0456,0.14,1.7529
42,2,17,Offshore B,0.8951,-0.0026,-0.0023,-0.0905,0.0178,0.0922,1.447
42,2,17,ReLU Ridge,0.8977,-0.0009,-0.0009,-0.1107,0.0377,0.1173,1.5985
42,2,17,Tensorburg,0.9038,-0.0026,-0.0029,-0.1709,-0.027,0.1733,2.0025
42,2,17,Gradient Grove,0.9191,-0.006,-0.0064,-0.0397,0.0111,0.0418,1.1822
42,2,17,Offshore A,0.8987,0.0009,0.0013,-0.098,0.0194,0.1,1.4918
42,2,17,GANopolis,0.8951,-0.0005,-0.0003,-0.0815,0.0064,0.0818,1.3882
42,2,17,Sparseville,0.8899,-0.0029,-0.0028,0.0174,0.0438,0.0521,1.2322
43,2,18,Tensorburg,0.9169,-0.002,-0.0019,-0.1076,-0.0055,0.1077,1.545
43,2,18,Gradient Grove,0.9077,-0.0057,-0.0056,-0.054,0.0227,0.0589,1.2668
43,2,18,Offshore A,0.876,0.0035,0.0034,-0.1109,-0.0053,0.1112,1.5619
43,2,18,Bayes Bay,0.9109,0.0009,0.0009,-0.0876,-0.011,0.09,1.4357
43,2,18,ReLU Ridge,0.8838,0.0024,0.0024,-0.1089,-0.0061,0.11,1.5527
43,2,18,Offshore B,0.9029,-0.0019,-0.0021,-0.1077,-0.007,0.1083,1.5453
43,2,18,GANopolis,0.8892,-0.0015,-0.0016,-0.1143,-0.0023,0.1144,1.5809
43,2,18,Sparseville,0.9189,-0.0041,-0.0042,0.0526,0.0171,0.056,1.2509
44,2,19,Offshore B,0.9453,-0.0002,-0.0005,-0.151,-0.0366,0.1554,1.8622
44,2,19,ReLU Ridge,0.9446,0.0037,0.0036,-0.1128,-0.0521,0.1243,1.6446
44,2,19,Bayes Bay,0.9396,0.0002,-0.0,-0.0496,-0.0566,0.0756,1.3537
44,2,19,GANopolis,0.9476,0.0003,0.0002,-0.1449,-0.0226,0.1467,1.7995
44,2,19,Gradient Grove,0.9686,-0.0051,-0.0044,-0.0824,0.0206,0.085,1.4048
44,2,19,Sparseville,0.9448,-0.0024,-0.0024,-0.0153,-0.0035,0.0506,1.2332
44,2,19,Offshore A,0.9452,0.0054,0.0048,-0.1506,-0.0233,0.1524,1.8403
44,2,19,Tensorburg,0.9546,-0.0011,-0.0008,-0.0543,-0.0039,0.0544,1.2435
45,2,20,Offshore A,0.9973,0.0057,0.0049,-0.1513,-0.0264,0.1536,1.849
45,2,20,GANopolis,0.9969,0.0028,0.0031,-0.1606,-0.0325,0.1638,1.9259
45,2,20,Sparseville,0.9797,-0.0003,-0.0,-0.1421,0.0205,0.1441,1.7805
45,2,20,Bayes Bay,0.9833,-0.0001,-0.0006,-0.088,-0.0685,0.1119,1.566
45,2,20,Gradient Grove,1.0131,-0.0058,-0.0048,-0.0738,0.0182,0.076,1.3554
45,2,20,Tensorburg,0.9952,-0.0004,-0.0001,-0.0653,-0.0049,0.0655,1.2996
45,2,20,Offshore B,0.982,0.0015,0.0013,-0.1398,-0.0477,0.1477,1.8057
45,2,20,ReLU Ridge,0.9932,0.0007,0.0006,-0.1073,-0.0701,0.1283,1.6709
46,2,21,Offshore A,1.0063,0.005,0.0042,-0.1631,-0.0096,0.1635,1.9242
46,2,21,Tensorburg,1.0124,0.0002,0.0003,-0.0555,-0.0064,0.0559,1.2505
46,2,21,ReLU Ridge,1.0,-0.0006,-0.0008,-0.1127,-0.0834,0.1403,1.7528
46,2,21,Gradient Grove,1.023,-0.0064,-0.0052,-0.0689,0.0166,0.0708,1.3276
46,2,21,GANopolis,1.0163,0.0019,0.0029,-0.1438,-0.0255,0.1461,1.7944
46,2,21,Bayes Bay,1.0153,0.0018,0.0011,-0.1104,-0.0571,0.1245,1.6453
46,2,21,Offshore B,1.0175,0.0021,0.0021,-0.1342,-0.0505,0.1434,1.775
46,2,21,Sparseville,1.0286,0.0019,0.0026,-0.1224,0.0379,0.1282,1.6708
47,2,22,Tensorburg,1.0372,0.0008,0.0005,-0.0582,-0.011,0.0593,1.2677
47,2,22,ReLU Ridge,1.0326,0.0021,0.0019,-0.1212,-0.0786,0.1446,1.7829
47,2,22,Offshore A,1.0323,0.0029,0.0034,-0.1572,0.0025,0.1573,1.8774
47,2,22,Sparseville,1.0404,0.0013,0.0024,-0.1053,0.0368,0.1115,1.5622
47,2,22,Offshore B,1.0255,0.0022,0.0024,-0.1164,-0.0562,0.1293,1.678
47,2,22,Gradient Grove,1.0449,-0.004,-0.0031,-0.0541,0.0109,0.0552,1.2479
47,2,22,Bayes Bay,1.0334,0.0033,0.0028,-0.1339,-0.0294,0.1375,1.7341
47,2,22,GANopolis,1.056,-0.0019,-0.0004,-0.1275,-0.0167,0.1286,1.6728
48,2,23,Gradient Grove,1.0484,0.0015,0.0005,-0.0461,0.0002,0.0462,1.204
48,2,23,Offshore B,1.0502,0.0015,0.0017,-0.1026,-0.0621,0.12,1.616
48,2,23,Sparseville,1.0616,-0.0005,0.0007,-0.0905,0.0318,0.096,1.4686
48,2,23,GANopolis,1.0604,-0.0046,-0.0026,-0.1164,-0.0104,0.1169,1.5961
48,2,23,Tensorburg,1.0439,0.0013,0.0005,-0.0679,-0.0151,0.0696,1.3209
48,2,23,Offshore A,1.0522,0.0019,0.0031,-0.1395,0.0116,0.14,1.751
48,2,23,Bayes Bay,1.0411,0.002,0.0019,-0.1484,-0.0089,0.1487,1.813
48,2,23,ReLU Ridge,1.0395,0.0055,0.0056,-0.1239,-0.0614,0.1384,1.7398
49,3,0,Offshore B,1.052,0.0009,0.0007,-0.1134,-0.0717,0.1342,1.7114
49,3,0,Gradient Grove,1.0668,0.0019,-0.0003,-0.0765,-0.017,0.0785,1.3694
49,3,0,Sparseville,1.0691,-0.0026,-0.0017,-0.0742,0.0299,0.08,1.377
49,3,0,GANopolis,1.0803,-0.0039,-0.0017,-0.1067,-0.0053,0.1068,1.5333
49,3,0,Bayes Bay,1.0598,-0.0015,-0.0011,-0.1382,0.0029,0.1383,1.7391
49,3,0,Tensorburg,1.0615,0.0025,0.0013,-0.0771,-0.0074,0.0776,1.3642
49,3,0,ReLU Ridge,1.06,0.0055,0.0061,-0.111,-0.04,0.1181,1.6046
49,3,0,Offshore A,1.0662,-0.0019,-0.0003,-0.1364,0.0181,0.1376,1.7343
50,3,1,GANopolis,1.086,-0.0017,0.0005,-0.0971,-0.0012,0.0972,1.475
50,3,1,Tensorburg,1.0661,0.004,0.0025,-0.0881,-0.0024,0.0882,1.4232
50,3,1,ReLU Ridge,1.0694,0.0016,0.0023,-0.0873,-0.0201,0.0897,1.4319
50,3,1,Gradient Grove,1.0748,-0.0002,-0.0023,-0.0892,-0.0281,0.0936,1.4539
50,3,1,Sparseville,1.076,-0.0041,-0.0036,-0.0654,0.0306,0.0723,1.3353
50,3,1,Offshore B,1.0611,0.0008,0.0002,-0.1325,-0.0643,0.1476,1.8051
50,3,1,Offshore A,1.081,-0.0047,-0.0028,-0.1308,0.021,0.1325,1.6987
50,3,1,Bayes Bay,1.0695,-0.0016,-0.0008,-0.1208,0.011,0.1214,1.6255
51,3,2,ReLU Ridge,1.0779,-0.0045,-0.0048,-0.0905,0.0043,0.0912,1.4401
51,3,2,Tensorburg,1.0742,0.0024,0.001,-0.1032,-0.0342,0.1091,1.5491
51,3,2,Offshore A,1.0918,-0.0061,-0.0044,-0.131,0.0207,0.1326,1.6996
51,3,2,Offshore B,1.0551,-0.0009,-0.0017,-0.1056,-0.02,0.1086,1.5483
51,3,2,Bayes Bay,1.0801,0.0002,0.0011,-0.0992,0.0203,0.1014,1.5005
51,3,2,GANopolis,1.0924,-0.0016,0.0004,-0.0899,0.0018,0.0899,1.4331
51,3,2,Gradient Grove,1.0791,-0.0008,-0.0024,-0.0939,-0.0159,0.0954,1.4647
51,3,2,Sparseville,1.0753,-0.0041,-0.004,-0.0549,0.034,0.0646,1.2948
52,3,3,Sparseville,1.079,-0.0042,-0.0042,-0.0768,0.0296,0.0831,1.3944
52,3,3,Offshore A,1.1028,-0.0036,-0.002,-0.1221,0.0194,0.1236,1.6398
52,3,3,Tensorburg,1.0814,-0.0009,-0.0021,-0.1489,-0.0604,0.1608,1.9063
52,3,3,Gradient Grove,1.0876,0.0013,0.0004,-0.0875,-0.0005,0.0875,1.4192
52,3,3,Offshore B,1.0669,-0.0023,-0.003,-0.0345,0.0382,0.0605,1.2751
52,3,3,GANopolis,1.1,-0.003,-0.0015,-0.0772,0.0032,0.0773,1.3626
52,3,3,Bayes Bay,1.0865,-0.001,-0.0004,-0.082,0.036,0.0898,1.4325
52,3,3,ReLU Ridge,1.0871,-0.0044,-0.0048,-0.1058,0.0432,0.1146,1.5828
53,3,4,Bayes Bay,1.0848,-0.0016,-0.0014,-0.0714,0.0499,0.0871,1.4168
53,3,4,ReLU Ridge,1.0945,-0.0045,-0.0048,-0.1317,0.0608,0.1451,1.7873
53,3,4,GANopolis,1.1021,-0.0023,-0.0015,-0.0654,0.0039,0.0656,1.3
53,3,4,Offshore B,1.0898,-0.0018,-0.0023,-0.0096,0.0817,0.0825,1.3915
53,3,4,Tensorburg,1.0833,-0.0037,-0.0045,-0.1834,-0.0037,0.1867,2.1099
53,3,4,Offshore A,1.1138,0.0001,0.0013,-0.1109,0.0224,0.1131,1.5723
53,3,4,Sparseville,1.0933,-0.0045,-0.0045,-0.0883,-0.0017,0.0886,1.4251
53,3,4,Gradient Grove,1.0964,0.0037,0.0033,-0.0985,-0.0039,0.0987,1.4841
54,3,5,GANopolis,1.1033,0.0004,0.0005,-0.0591,0.0003,0.0591,1.2673
54,3,5,Sparseville,1.1082,-0.0042,-0.0042,-0.0922,-0.0124,0.093,1.451
54,3,5,Offshore A,1.1189,0.0035,0.0042,-0.1063,0.0263,0.1095,1.5499
54,3,5,Tensorburg,1.1029,-0.0017,-0.0022,-0.1416,0.0789,0.1626,1.9211
54,3,5,Gradient Grove,1.1099,0.0025,0.0024,-0.1102,-0.0121,0.1109,1.5584
54,3,5,Bayes Bay,1.0971,0.0012,0.0012,-0.0714,0.0501,0.0873,1.4182
54,3,5,Offshore B,1.1127,-0.0016,-0.0019,0.0068,0.083,0.0835,1.3973
54,3,5,ReLU Ridge,1.1015,-0.0028,-0.0029,-0.1386,0.0474,0.1466,1.7977
55,3,6,Gradient Grove,1.1099,-0.0002,-0.0002,-0.1087,-0.0042,0.1089,1.546
55,3,6,Offshore B,1.1134,-0.003,-0.003,-0.011,0.0821,0.0838,1.3985
55,3,6,ReLU Ridge,1.0993,0.0019,0.0019,-0.1154,0.0113,0.1167,1.5974
55,3,6,Bayes Bay,1.1262,0.0047,0.0047,-0.0909,0.0165,0.0934,1.4534
55,3,6,Offshore A,1.0774,0.0033,0.0034,-0.0998,0.0131,0.1012,1.4992
55,3,6,Tensorburg,1.1289,0.0017,0.0016,-0.0999,0.0318,0.106,1.5294
55,3,6,Sparseville,1.1224,-0.0037,-0.0037,-0.1018,-0.0081,0.1022,1.5052
55,3,6,GANopolis,1.1242,0.001,0.0009,-0.0967,-0.0146,0.0978,1.4796
56,3,7,ReLU Ridge,1.0485,0.0029,0.0028,-0.0812,-0.0346,0.0892,1.429
56,3,7,GANopolis,1.0825,0.0019,0.0023,-0.0952,-0.0075,0.0955,1.4655
56,3,7,Gradient Grove,1.0629,-0.0016,-0.0015,-0.1066,0.0165,0.1081,1.5416
56,3,7,Sparseville,1.0934,-0.0028,-0.0028,-0.1107,0.0129,0.1119,1.5643
56,3,7,Tensorburg,1.0931,0.0036,0.004,-0.0786,0.0228,0.0824,1.3911
56,3,7,Bayes Bay,1.0928,0.0038,0.0039,-0.0985,-0.0307,0.1041,1.5166
56,3,7,Offshore B,1.0825,-0.0038,-0.0035,-0.0516,0.0695,0.0879,1.4216
56,3,7,Offshore A,1.0395,-0.0002,-0.0006,-0.1017,-0.0186,0.1035,1.5131
57,3,8,GANopolis,1.035,0.0021,0.0029,-0.0967,-0.0042,0.0968,1.473
57,3,8,Tensorburg,1.0159,0.0027,0.0033,-0.0614,0.0281,0.0676,1.3103
57,3,8,Offshore A,1.0381,-0.0039,-0.0049,-0.1208,-0.016,0.1218,1.6286
57,3,8,Bayes Bay,1.0157,0.0003,0.0006,-0.0946,-0.0513,0.1077,1.5382
57,3,8,Offshore B,1.0434,-0.0039,-0.0032,-0.0774,0.02,0.0805,1.3798
57,3,8,ReLU Ridge,1.028,0.0004,0.0001,-0.103,-0.0528,0.1158,1.5904
57,3,8,Sparseville,1.0123,0.0001,0.0001,-0.0943,0.0398,0.103,1.5099
57,3,8,Gradient Grove,1.038,-0.0011,-0.0008,-0.1266,0.0355,0.1316,1.693
58,3,9,Offshore B,1.0075,-0.0036,-0.0026,-0.0787,0.0105,0.0794,1.3737
58,3,9,GANopolis,1.0003,0.0026,0.0035,-0.0894,-0.0035,0.0895,1.4309
58,3,9,Tensorburg,0.9904,0.0013,0.0021,-0.0509,0.0125,0.0527,1.2358
58,3,9,Sparseville,0.9924,0.0031,0.0031,-0.086,0.0648,0.1078,1.5397
58,3,9,Gradient Grove,0.9926,-0.001,-0.0003,-0.1251,0.0375,0.1306,1.6862
58,3,9,Bayes Bay,0.9992,-0.0036,-0.0032,-0.0928,-0.0473,0.1042,1.5173
58,3,9,ReLU Ridge,0.9816,-0.0012,-0.0014,-0.1292,-0.0477,0.1379,1.7361
58,3,9,Offshore A,0.989,-0.0065,-0.0079,-0.1493,-0.0176,0.1503,1.8263
59,3,10,Sparseville,0.9595,0.0024,0.0024,-0.0882,0.081,0.1198,1.6149
59,3,10,ReLU Ridge,0.9685,-0.0014,-0.0013,-0.1342,-0.0337,0.1384,1.7399
59,3,10,Offshore A,0.9762,-0.0052,-0.0069,-0.1909,-0.0269,0.1929,2.1646
59,3,10,Offshore B,0.9864,-0.002,-0.0011,-0.072,0.0134,0.0733,1.341
59,3,10,Bayes Bay,0.9712,-0.0061,-0.0057,-0.0794,-0.0359,0.0872,1.4174
59,3,10,Tensorburg,0.9588,0.0027,0.0024,-0.0355,-0.0195,0.0411,1.1794
59,3,10,Gradient Grove,0.9817,-0.002,-0.001,-0.1197,0.029,0.1232,1.6371
59,3,10,GANopolis,0.9779,0.0031,0.0038,-0.0758,-0.0039,0.0759,1.3546
60,3,11,Tensorburg,0.9503,0.0035,0.0026,-0.0554,-0.0417,0.0693,1.3197
60,3,11,Offshore A,0.9501,-0.0031,-0.005,-0.2091,-0.0386,0.2137,2.3506
60,3,11,ReLU Ridge,0.9542,-0.0023,-0.0018,-0.109,-0.0321,0.1138,1.5778
60,3,11,Offshore B,0.9612,-0.0008,-0.0002,-0.0426,0.0217,0.0482,1.213
60,3,11,Bayes Bay,0.9584,-0.0052,-0.005,-0.0779,-0.0129,0.0794,1.3741
60,3,11,GANopolis,0.9627,0.0009,0.0013,-0.0817,-0.0026,0.0817,1.3868
60,3,11,Sparseville,0.9447,-0.0015,-0.0015,-0.0947,0.0846,0.127,1.662
60,3,11,Gradient Grove,0.9684,-0.0013,-0.0001,-0.1129,0.0184,0.1145,1.5807
61,3,12,Offshore B,0.942,-0.0019,-0.0017,-0.022,0.0338,0.0408,1.1772
61,3,12,Sparseville,0.9357,-0.0015,-0.0015,-0.0911,0.0786,0.1203,1.6184
61,3,12,Tensorburg,0.937,-0.0001,-0.0013,-0.0637,-0.0453,0.0783,1.3676
61,3,12,Gradient Grove,0.958,0.0012,0.0024,-0.1123,0.0057,0.1125,1.5683
61,3,12,Offshore A,0.9372,-0.002,-0.004,-0.1782,-0.125,0.2186,2.3972
61,3,12,ReLU Ridge,0.9382,-0.0034,-0.0027,-0.0687,-0.0372,0.0785,1.3701
61,3,12,Bayes Bay,0.9438,-0.0003,0.0001,-0.0725,0.0216,0.0764,1.3577
61,3,12,GANopolis,0.948,-0.002,-0.0017,-0.0967,0.0061,0.097,1.4744
62,3,13,GANopolis,0.9449,-0.0021,-0.0017,-0.1196,0.0151,0.1205,1.6197
62,3,13,Bayes Bay,0.9292,-0.0008,-0.0003,-0.0653,0.0491,0.082,1.3881
62,3,13,ReLU Ridge,0.9203,-0.0023,-0.0019,-0.023,-0.0512,0.0577,1.2599
62,3,13,Offshore B,0.9257,-0.0027,-0.003,-0.0107,0.0351,0.0367,1.1583
62,3,13,Sparseville,0.9263,0.0018,0.0016,-0.0854,0.0684,0.1094,1.5493
62,3,13,Gradient Grove,0.9556,0.0025,0.0036,-0.11,-0.0075,0.1103,1.5544
62,3,13,Offshore A,0.9368,-0.0028,-0.0047,-0.1678,-0.1027,0.1982,2.2119
62,3,13,Tensorburg,0.9319,-0.0039,-0.0054,-0.0833,-0.0337,0.0901,1.4342
63,3,14,Tensorburg,0.9233,-0.0068,-0.0082,-0.0855,-0.0472,0.099,1.4862
63,3,14,ReLU Ridge,0.9009,-0.0006,-0.0007,-0.0153,-0.0843,0.0858,1.4115
63,3,14,GANopolis,0.9388,0.0008,0.0015,-0.1244,0.0184,0.1258,1.6539
63,3,14,Gradient Grove,0.9482,0.0007,0.0019,-0.1095,-0.0166,0.1108,1.5574
63,3,14,Offshore A,0.9304,-0.0035,-0.005,-0.1599,-0.0128,0.1617,1.9107
63,3,14,Sparseville,0.9268,0.004,0.0036,-0.0874,0.0571,0.1046,1.5193
63,3,14,Offshore B,0.929,-0.0011,-0.0019,-0.0197,0.0203,0.0289,1.1225
63,3,14,Bayes Bay,0.9157,-0.0013,-0.0011,-0.0537,0.0648,0.0842,1.4006
64,3,15,Offshore B,0.9268,-0.0008,-0.0019,-0.0235,-0.0019,0.0248,1.1041
64,3,15,Sparseville,0.9237,0.0032,0.0025,-0.1024,0.0321,0.108,1.5403
64,3,15,Bayes Bay,0.9122,0.0003,0.0001,-0.0552,0.0664,0.0864,1.413
64,3,15,Offshore A,0.9274,-0.0026,-0.0037,-0.1433,0.0171,0.1443,1.7812
64,3,15,Gradient Grove,0.9461,-0.0006,0.0005,-0.107,-0.0184,0.1085,1.5437
64,3,15,Tensorburg,0.9164,-0.0049,-0.0062,-0.0607,-0.1153,0.1315,1.6938
64,3,15,ReLU Ridge,0.9111,0.0006,0.0,-0.049,-0.1236,0.1332,1.7059
64,3,15,GANopolis,0.9409,0.0021,0.003,-0.1204,0.0161,0.1215,1.6258
65,3,16,Gradient Grove,0.9395,-0.0004,0.0006,-0.1029,-0.0152,0.104,1.5162
65,3,16,Sparseville,0.9203,-0.0006,-0.0009,-0.1168,-0.0017,0.1171,1.5976
65,3,16,Offshore B,0.9282,-0.0036,-0.0046,-0.0215,-0.0288,0.0363,1.1564
65,3,16,ReLU Ridge,0.9142,0.0011,0.0004,-0.0898,-0.1379,0.165,1.9352
65,3,16,Tensorburg,0.9195,-0.0016,-0.0026,-0.0312,-0.1232,0.1272,1.6639
65,3,16,GANopolis,0.9297,0.0008,0.0017,-0.1137,0.0094,0.1142,1.5788
65,3,16,Offshore A,0.9198,-0.0006,-0.0011,-0.1467,0.0226,0.1485,1.8111
65,3,16,Bayes Bay,0.9122,-0.0016,-0.002,-0.0663,0.049,0.0827,1.3922
66,3,17,Sparseville,0.9112,-0.0019,-0.0017,-0.1016,-0.0224,0.1041,1.517
66,3,17,Offshore B,0.9208,-0.005,-0.0056,-0.0305,-0.0434,0.0533,1.2379
66,3,17,GANopolis,0.9188,-0.0003,0.0003,-0.1042,-0.005,0.1045,1.5189
66,3,17,Bayes Bay,0.9062,-0.0053,-0.0059,-0.0649,0.0385,0.0755,1.3528
66,3,17,Offshore A,0.909,0.0008,0.0006,-0.1508,0.0234,0.1526,1.8412
66,3,17,Gradient Grove,0.9268,-0.0001,0.0005,-0.0956,-0.0102,0.0962,1.4695
66,3,17,Tensorburg,0.9039,0.0017,0.001,-0.0527,-0.0567,0.0878,1.4257
66,3,17,ReLU Ridge,0.9099,0.0006,0.0001,-0.136,-0.1111,0.1766,2.0265
67,3,18,Offshore A,0.8969,0.0014,0.0013,-0.1346,0.011,0.1351,1.7172
67,3,18,Offshore B,0.9148,-0.0037,-0.004,-0.0633,-0.026,0.0702,1.3243
67,3,18,Tensorburg,0.9004,0.0015,0.0012,-0.0466,0.1494,0.1586,1.9224
67,3,18,Sparseville,0.8987,-0.0025,-0.0024,-0.0853,-0.024,0.0887,1.4263
67,3,18,ReLU Ridge,0.9025,0.0001,-0.0001,-0.1427,-0.052,0.1526,1.8432
67,3,18,Bayes Bay,0.9092,-0.0051,-0.0054,-0.0764,0.0408,0.0873,1.4182
67,3,18,GANopolis,0.889,0.0013,0.0015,-0.0974,-0.0096,0.0979,1.4794
67,3,18,Gradient Grove,0.8907,-0.0,0.0002,-0.0924,-0.0011,0.0925,1.4478
68,3,19,Bayes Bay,0.9493,-0.0031,-0.003,-0.1064,-0.0156,0.109,1.5473
68,3,19,Tensorburg,0.9233,-0.0015,-0.0014,-0.0895,0.1987,0.2202,2.4148
68,3,19,ReLU Ridge,0.9172,-0.002,-0.0019,-0.0992,0.0002,0.1,1.4956
68,3,19,Sparseville,0.9155,-0.0031,-0.0031,-0.108,0.0104,0.109,1.5499
68,3,19,GANopolis,0.9084,0.0034,0.0033,-0.0887,0.0071,0.0893,1.43
68,3,19,Offshore A,0.8959,0.0023,0.0023,-0.0953,0.0037,0.0954,1.4672
68,3,19,Gradient Grove,0.8899,-0.0004,-0.0004,-0.1067,-0.0016,0.1067,1.5326
68,3,19,Offshore B,0.9064,-0.0023,-0.0022,-0.0759,0.0169,0.0785,1.3691
69,3,20,Gradient Grove,0.9489,-0.0014,-0.0016,-0.1238,-0.014,0.1247,1.6473
69,3,20,GANopolis,0.9471,0.004,0.0037,-0.0581,0.0348,0.0685,1.3153
69,3,20,Sparseville,0.9549,-0.0014,-0.0014,-0.1484,0.0459,0.1554,1.8622
69,3,20,Offshore A,0.9493,0.0037,0.0035,-0.0605,0.0081,0.0611,1.2772
69,3,20,Bayes Bay,0.9761,-0.0035,-0.0029,-0.1074,-0.053,0.1198,1.6149
69,3,20,Offshore B,0.9656,-0.0029,-0.0025,-0.0827,0.0454,0.0944,1.4586
69,3,20,Tensorburg,0.9653,-0.005,-0.0045,-0.1342,0.1018,0.1695,1.9754
69,3,20,ReLU Ridge,0.9546,-0.0048,-0.0046,-0.0556,0.0286,0.0628,1.2854
70,3,21,Gradient Grove,0.9909,-0.0008,-0.001,-0.156,-0.0329,0.1595,1.8936
70,3,21,Bayes Bay,0.998,-0.0063,-0.0054,-0.0885,-0.0548,0.1041,1.5168
70,3,21,Offshore B,1.0106,-0.0047,-0.004,-0.0782,0.0428,0.0892,1.4287
70,3,21,GANopolis,0.9878,0.0026,0.0021,-0.0615,0.0392,0.0731,1.3398
70,3,21,Tensorburg,0.9945,-0.0071,-0.0062,-0.1188,0.0601,0.1332,1.7041
